,year,month,day,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
11026,1993,12,4,14.9,6.1,0.0,6,1.4,0,7.7,8.1,1006.0,7.8,78.0,8.9,5.0,3.4
11027,1993,12,3,10.3,5.6,0.0,6,0.0,0,8.0,9.1,1010.9,7.8,87.0,9.2,3.2,2.0
11028,1993,12,2,10.8,4.8,1.8,8,0.0,9,7.3,5.8,1008.0,1.6,87.0,3.2,-3.5,-4.6
11029,1993,12,1,11.8,4.0,0.0,7,0.0,9,7.7,4.0,1008.7,-4.0,90.0,-3.1,-8.1,-10.7
11030,1993,11,30,7.7,3.2,0.0,7,0.0,9,6.3,3.5,1015.1,-7.1,94.0,-4.7,-8.0,-5.5
11031,1993,11,29,7.7,1.9,0.0,7,0.0,9,7.7,4.0,1025.4,-4.6,92.0,-4.1,-5.1,-7.4
11032,1993,11,28,8.7,3.6,0.1,7,0.6,9,7.7,4.6,1022.5,-3.0,89.0,-0.7,-4.7,-3.6
11033,1993,11,27,10.3,3.1,0.0,8,0.0,10,8.0,4.2,1026.2,-3.3,88.0,-2.7,-4.7,-7.1
11034,1993,11,26,8.7,2.9,0.0,0,0.0,10,4.7,4.2,1028.8,-4.1,94.0,-1.6,-7.8,-13.6
11035,1993,11,25,6.2,2.3,0.0,0,3.5,11,2.0,4.3,1025.4,-3.4,91.0,-0.6,-6.7,-10.3
11036,1993,11,24,6.7,2.5,0.0,7,0.0,12,7.0,3.6,1021.4,-5.4,90.0,-3.0,-9.6,-14.6
11037,1993,11,23,8.2,3.6,0.0,7,2.7,13,2.7,3.9,1018.3,-4.1,87.0,-2.5,-5.4,-6.1
11038,1993,11,22,8.7,2.6,5.7,7,0.0,5,8.0,4.4,1018.1,-3.5,93.0,-2.8,-5.8,-5.5
11039,1993,11,21,13.9,4.9,0.4,7,0.0,4,8.0,3.1,1018.2,-6.4,84.0,-5.5,-8.8,-9.7
11040,1993,11,20,14.9,4.0,0.6,7,3.2,3,3.7,3.8,1021.6,-5.4,85.0,0.0,-8.0,-1.5
11041,1993,11,19,5.1,1.8,1.3,8,0.0,0,8.0,5.1,1024.9,-0.6,89.0,0.4,-3.7,-8.1
11042,1993,11,18,5.7,1.9,0.0,0,2.5,0,5.0,4.5,1034.2,-2.2,85.0,0.3,-3.5,-6.6
11043,1993,11,17,5.1,2.3,0.0,0,0.0,0,7.7,5.2,1033.9,0.8,79.0,2.2,0.3,0.4
11044,1993,11,16,8.7,3.7,0.0,6,0.0,0,8.0,6.3,1029.2,2.2,87.0,2.9,1.7,1.4
11045,1993,11,15,11.8,4.8,0.6,8,0.0,0,8.0,6.8,1011.8,2.6,92.0,5.7,0.7,3.8
11046,1993,11,14,15.4,5.1,9.0,8,0.0,0,7.3,7.0,1001.1,3.6,91.0,4.9,-0.1,-1.3
11047,1993,11,13,7.2,2.6,0.0,0,6.1,0,2.3,6.6,1018.0,2.7,88.0,7.2,-0.6,-3.5
11048,1993,11,12,7.2,2.7,0.0,6,2.0,0,5.0,7.7,1017.9,4.8,89.0,7.4,3.2,1.1
11049,1993,11,11,11.8,4.4,0.5,6,0.0,0,7.7,7.5,1011.7,4.6,89.0,6.0,2.8,2.9
11050,1993,11,10,7.2,2.5,0.0,0,0.0,0,6.3,8.2,1015.7,5.9,88.0,7.2,5.3,4.4
11051,1993,11,9,7.7,3.9,1.1,6,0.0,0,8.0,8.7,1012.1,5.8,95.0,6.4,5.5,5.4
11052,1993,11,8,8.2,3.3,3.9,6,0.0,0,8.0,9.3,1004.9,6.4,97.0,7.0,5.7,5.4
11053,1993,11,7,9.8,2.8,1.8,6,0.0,0,8.0,8.9,1001.2,5.8,96.0,6.2,4.3,4.3
11054,1993,11,6,11.8,5.0,3.0,6,0.0,0,8.0,7.5,1005.8,3.8,95.0,4.6,1.5,1.6
11055,1993,11,5,8.7,2.9,0.0,0,0.2,0,7.7,7.7,1009.7,3.6,97.0,6.0,0.7,1.3
11056,1993,11,4,5.1,1.8,0.1,6,0.0,0,8.0,7.4,1010.8,2.9,99.0,3.7,0.1,0.5
11057,1993,11,3,4.6,1.8,0.0,0,0.0,0,8.0,6.7,1009.9,1.1,98.0,4.0,-0.3,0.0
11058,1993,11,2,5.1,1.9,0.0,0,3.2,0,5.7,7.0,1009.8,3.4,87.0,7.3,1.7,2.5
11059,1993,11,1,5.7,2.1,0.0,0,6.5,0,2.7,6.3,1015.4,2.6,86.0,7.7,-2.4,-7.1
11060,1993,10,31,5.1,2.0,0.0,0,8.3,0,0.0,6.1,1020.4,2.8,81.0,8.8,-1.7,-6.3
11061,1993,10,30,9.8,3.1,0.0,0,8.6,0,0.0,6.2,1025.5,3.7,78.0,9.2,0.3,-3.2
11062,1993,10,29,8.2,3.5,0.0,6,0.0,0,7.7,7.5,1027.5,5.3,85.0,6.0,4.6,4.7
11063,1993,10,28,6.7,1.8,0.0,0,0.0,0,8.0,8.2,1024.8,6.4,84.0,7.6,5.8,5.9
11064,1993,10,27,3.6,1.1,0.0,6,0.0,0,8.0,9.5,1023.9,7.3,93.0,8.1,5.4,5.2
11065,1993,10,26,7.2,2.4,0.0,6,2.7,0,6.7,8.1,1023.1,5.8,88.0,8.5,0.4,-4.3
11066,1993,10,25,7.2,2.3,0.0,0,0.0,0,5.0,7.3,1021.1,4.8,82.0,8.0,1.4,-3.0
11067,1993,10,24,11.8,3.8,0.0,0,0.0,0,8.0,7.1,1018.1,5.4,79.0,6.0,4.6,3.9
11068,1993,10,23,13.4,6.0,1.0,6,0.0,0,8.0,7.4,1018.3,5.4,82.0,7.3,5.1,5.3
11069,1993,10,22,11.3,3.4,0.0,0,0.0,0,7.7,8.1,1017.5,6.9,82.0,8.7,4.5,2.2
11070,1993,10,21,7.2,2.1,0.1,6,2.7,0,7.7,8.1,1008.3,7.1,81.0,9.2,5.0,4.5
11071,1993,10,20,7.7,1.9,0.8,6,1.0,0,7.0,7.5,1016.0,6.3,77.0,9.9,3.2,2.4
11072,1993,10,19,12.9,3.1,0.0,0,9.7,0,2.3,5.1,1029.6,4.2,64.0,8.7,-0.9,-5.2
11073,1993,10,18,7.2,2.5,0.0,0,9.7,0,0.7,5.5,1034.7,3.4,72.0,8.7,-1.1,-5.9
11074,1993,10,17,9.8,3.6,0.0,0,8.0,0,3.3,6.4,1020.6,5.1,70.0,10.0,2.8,1.1
11075,1993,10,16,8.2,3.4,0.0,0,6.5,0,4.7,7.3,1012.8,7.0,74.0,10.4,2.6,0.4
11076,1993,10,15,7.7,3.6,1.0,6,0.0,0,5.3,8.5,1002.9,6.4,85.0,14.4,5.2,7.2
11077,1993,10,14,16.5,3.7,3.1,6,0.9,0,5.7,12.6,990.1,13.8,81.0,16.4,11.9,9.2
11078,1993,10,13,12.3,5.2,0.0,6,4.0,0,7.0,11.8,997.3,14.8,70.0,18.1,11.6,10.0
11079,1993,10,12,17.0,3.9,0.1,6,0.9,0,6.3,13.2,992.6,15.1,78.0,18.6,10.1,5.3
11080,1993,10,11,9.3,3.0,2.8,6,1.1,0,5.0,13.1,998.7,13.0,87.0,17.1,8.4,4.7
11081,1993,10,10,8.2,2.9,0.0,6,8.6,0,4.0,10.3,1005.8,12.0,74.0,17.1,8.3,6.0
11082,1993,10,9,10.3,3.2,5.7,6,0.3,0,5.3,13.1,1002.4,12.8,85.0,15.5,11.0,12.6
11083,1993,10,8,11.8,3.5,5.0,6,4.8,0,6.0,12.9,1003.9,13.6,84.0,17.9,6.7,2.1
11084,1993,10,7,7.7,1.9,0.0,0,5.7,0,2.7,12.3,1004.8,13.8,77.0,19.1,11.3,7.5
11085,1993,10,6,10.3,3.1,0.1,6,1.7,0,6.7,13.3,998.4,14.2,81.0,17.0,11.3,8.7
11086,1993,10,5,7.7,3.4,0.0,0,7.7,0,4.0,12.7,1002.3,15.8,71.0,20.4,9.8,6.3
11087,1993,10,4,10.8,4.7,0.0,0,9.3,0,4.3,10.8,1002.0,14.0,68.0,17.9,10.0,7.6
11088,1993,10,3,15.9,6.3,0.2,6,1.5,0,5.3,11.6,991.0,13.5,75.0,16.1,12.8,11.8
11089,1993,10,2,10.8,4.8,1.3,6,3.4,0,7.3,11.8,991.8,14.0,74.0,18.4,8.5,6.5
11090,1993,10,1,12.9,5.9,0.0,0,6.8,0,5.3,7.9,1001.2,8.8,69.0,12.9,3.2,1.9
11091,1993,9,30,12.9,4.8,0.0,0,8.0,0,4.0,6.4,1013.1,7.3,64.0,11.2,3.9,1.1
11092,1993,9,29,8.7,3.8,0.0,0,8.6,0,4.7,8.6,1013.7,9.8,70.0,14.1,8.3,8.4
11093,1993,9,28,5.7,1.3,0.0,0,1.8,0,5.3,11.4,1011.9,12.0,80.0,15.3,10.8,9.5
11094,1993,9,27,9.3,2.8,0.0,0,0.0,0,7.7,10.8,1007.7,12.0,77.0,13.2,10.3,8.1
11095,1993,9,26,10.3,4.0,0.0,0,0.2,0,7.3,11.4,1001.6,13.0,75.0,16.9,12.5,12.7
11096,1993,9,25,7.2,3.1,0.1,6,6.3,0,6.7,15.4,996.3,16.8,81.0,21.4,11.6,9.9
11097,1993,9,24,8.2,4.0,0.0,6,0.0,0,7.0,14.8,1005.1,15.1,87.0,16.9,12.5,12.5
11098,1993,9,23,9.3,3.3,0.0,6,2.6,0,7.7,15.5,1007.4,15.0,90.0,18.5,14.0,13.5
11099,1993,9,22,8.7,2.6,0.5,6,4.8,0,6.0,17.0,1008.3,18.2,82.0,23.4,13.3,10.9
11100,1993,9,21,8.7,3.8,1.4,6,5.8,0,6.7,16.1,1012.1,18.0,79.0,23.7,10.5,8.4
11101,1993,9,20,12.3,4.3,0.0,0,9.6,0,3.0,10.0,1019.8,13.2,67.0,19.0,5.4,2.7
11102,1993,9,19,8.2,3.2,0.0,0,11.2,0,2.0,8.7,1022.6,10.0,70.0,14.9,6.3,1.5
11103,1993,9,18,7.2,3.3,0.0,0,2.8,0,5.7,9.7,1016.8,9.7,81.0,12.9,5.6,4.3
11104,1993,9,17,8.7,3.6,0.0,6,0.0,0,6.3,9.8,1007.9,9.2,84.0,11.8,8.6,7.4
11105,1993,9,16,14.9,4.0,4.8,6,0.1,0,7.7,13.5,996.9,12.5,92.0,15.0,11.7,9.2
11106,1993,9,15,13.4,5.1,3.3,6,2.8,0,4.7,12.3,993.7,14.4,74.0,19.1,12.7,10.1
11107,1993,9,14,9.3,3.4,0.0,6,2.6,0,4.3,13.1,992.5,13.2,86.0,17.0,10.6,8.4
11108,1993,9,13,11.8,5.4,15.0,6,1.3,0,7.7,11.0,998.9,10.6,86.0,13.0,9.1,8.4
11109,1993,9,12,8.2,2.4,0.1,6,0.0,0,6.0,13.8,1002.0,12.6,93.0,16.0,9.8,6.4
11110,1993,9,11,9.8,3.1,0.0,6,4.2,0,6.0,13.8,1002.3,15.1,80.0,19.4,12.5,11.6
11111,1993,9,10,10.3,1.5,6.8,6,1.8,0,7.0,16.7,1000.9,15.4,94.0,19.4,14.4,11.9
11112,1993,9,9,8.2,2.2,24.4,6,6.8,0,5.7,16.7,1002.0,17.9,82.0,22.9,13.4,10.3
11113,1993,9,8,9.3,3.1,2.6,6,3.3,0,6.3,13.5,1001.2,14.2,84.0,18.8,8.1,3.8
11114,1993,9,7,7.2,2.0,0.0,0,5.8,0,4.0,10.7,1008.5,13.0,71.0,17.6,9.1,4.0
11115,1993,9,6,11.8,4.0,0.0,6,4.1,0,5.7,11.0,1010.6,12.2,78.0,15.5,7.5,3.8
11116,1993,9,5,11.3,3.4,0.0,6,4.6,0,3.7,10.3,1008.2,10.8,79.0,15.5,9.0,7.4
11117,1993,9,4,12.9,4.2,5.2,6,6.1,0,6.0,10.6,1001.3,12.3,74.0,16.6,10.9,10.7
11118,1993,9,3,10.8,4.6,5.7,6,2.0,0,7.0,13.4,999.9,13.6,84.0,16.3,12.5,12.4
11119,1993,9,2,8.7,3.3,7.3,6,0.0,0,8.0,13.4,1010.5,13.0,90.0,13.5,9.0,3.6
11120,1993,9,1,8.7,4.0,0.0,6,0.3,0,5.7,12.6,1017.7,13.8,79.0,17.2,11.9,11.0
11121,1993,8,31,12.3,5.4,0.6,6,5.2,0,6.0,11.8,1011.6,13.8,75.0,18.3,9.4,9.1
11122,1993,8,30,10.8,4.8,8.6,6,0.0,0,8.0,12.7,1009.0,12.0,88.0,14.6,10.7,11.3
11123,1993,8,29,9.3,2.9,0.0,6,10.0,0,4.3,10.1,1018.5,14.7,61.0,19.5,7.5,0.6
11124,1993,8,28,12.9,3.4,0.0,6,10.9,0,2.0,10.7,1014.9,13.0,70.0,17.8,7.7,5.1
11125,1993,8,27,7.2,2.1,0.3,6,2.5,0,5.7,11.3,1009.7,13.0,75.0,18.4,10.3,4.4
11126,1993,8,26,8.2,2.8,0.0,6,5.7,0,5.0,11.7,1011.2,14.4,73.0,18.1,10.4,9.2
11127,1993,8,25,10.8,4.1,0.7,6,5.8,0,6.7,11.4,1009.2,13.4,75.0,18.2,9.8,8.7
11128,1993,8,24,10.3,4.0,0.0,0,10.0,0,3.0,10.6,1008.5,14.3,66.0,18.8,9.0,5.8
11129,1993,8,23,11.8,4.4,0.0,0,6.3,0,4.3,10.5,1006.2,13.3,69.0,16.8,10.6,10.3
11130,1993,8,22,13.9,2.7,5.2,6,3.0,0,6.0,15.0,1002.2,16.3,81.0,19.5,13.0,9.8
11131,1993,8,21,10.3,4.7,0.0,6,1.9,0,5.3,14.4,1010.3,16.5,75.0,20.8,15.3,15.4
11132,1993,8,20,9.8,2.6,0.1,6,5.7,0,7.0,11.7,1014.2,19.4,53.0,23.6,11.9,6.1
11133,1993,8,19,5.7,1.7,0.0,0,6.7,0,4.3,12.2,1017.8,16.3,65.0,20.7,12.2,7.4
11134,1993,8,18,11.8,3.4,0.0,0,11.0,0,3.3,10.7,1019.8,15.6,61.0,20.7,10.1,7.9
11135,1993,8,17,13.9,4.9,0.0,0,12.2,0,2.0,10.7,1020.6,15.9,58.0,22.1,13.7,14.2
11136,1993,8,16,9.8,2.8,0.3,6,11.1,0,4.3,17.5,1014.0,22.8,64.0,27.9,17.3,12.8
11137,1993,8,15,7.7,2.2,0.0,0,10.0,0,4.0,18.4,1010.2,23.4,64.0,29.7,15.7,12.3
11138,1993,8,14,9.3,3.2,0.0,0,13.8,0,2.0,12.5,1014.7,20.8,53.0,25.8,9.6,4.5
11139,1993,8,13,11.8,4.3,0.0,0,13.4,0,2.0,11.0,1016.0,15.7,61.0,21.3,13.7,12.3
11140,1993,8,12,16.5,4.9,0.3,6,8.2,0,5.0,14.4,1004.9,21.4,57.0,25.7,14.8,13.3
11141,1993,8,11,10.8,4.0,0.8,6,8.0,0,5.0,10.7,1007.9,15.8,61.0,18.5,10.4,8.5
11142,1993,8,10,16.5,4.8,0.7,6,1.5,0,7.3,14.5,1000.1,14.9,84.0,20.1,14.1,14.8
11143,1993,8,9,8.7,2.4,6.1,6,8.3,0,4.7,16.0,1006.1,18.6,75.0,21.0,14.8,11.4
11144,1993,8,8,4.6,1.3,4.1,6,2.3,0,4.3,16.7,1011.3,18.2,79.0,21.7,14.8,10.2
11145,1993,8,7,14.4,5.6,0.0,6,5.1,0,4.0,13.2,1013.1,16.7,70.0,20.9,13.3,13.0
11146,1993,8,6,15.9,6.7,0.9,6,3.4,0,5.7,14.2,1008.9,14.7,84.0,19.3,14.1,13.5
11147,1993,8,5,8.7,1.7,2.4,6,1.6,0,6.0,18.5,1009.0,19.6,81.0,23.0,16.5,12.4
11148,1993,8,4,8.2,2.1,1.3,6,9.8,0,4.7,16.9,1012.6,20.7,69.0,26.7,16.7,14.1
11149,1993,8,3,9.8,2.2,0.0,6,10.4,0,4.3,15.8,1011.4,21.8,60.0,27.6,15.4,10.3
11150,1993,8,2,9.3,3.1,0.0,0,11.5,0,4.0,13.9,1013.8,20.9,58.0,25.3,13.2,9.5
11151,1993,8,1,8.2,3.0,0.0,0,11.6,0,3.7,13.6,1017.3,17.2,69.0,21.4,12.6,10.7
11152,1993,7,31,18.5,4.3,5.9,6,5.5,0,5.0,16.6,1008.8,16.3,87.0,23.8,15.0,16.5
11153,1993,7,30,11.3,2.6,0.0,6,8.5,0,6.0,19.4,1007.4,23.8,66.0,27.8,17.0,13.9
11154,1993,7,29,7.2,2.5,0.0,0,3.1,0,6.7,16.7,1012.5,19.3,76.0,22.5,13.2,11.2
11155,1993,7,28,10.8,4.4,6.1,6,1.9,0,5.0,16.6,1006.9,16.2,87.0,19.9,14.0,13.5
11156,1993,7,27,10.8,4.6,4.3,6,2.6,0,7.3,14.5,1007.5,14.4,88.0,16.4,11.0,9.3
11157,1993,7,26,17.0,5.7,1.0,6,9.7,0,3.7,11.3,1005.6,15.2,65.0,20.5,11.3,9.0
11158,1993,7,25,16.5,5.4,0.0,6,7.8,0,5.0,14.6,997.3,17.5,70.0,23.2,14.4,10.8
11159,1993,7,24,15.4,5.3,2.3,6,5.4,0,5.3,17.1,1005.1,19.6,75.0,23.3,14.0,13.8
11160,1993,7,23,12.3,5.2,14.8,6,4.2,0,6.3,13.1,1011.5,15.3,75.0,18.6,13.3,12.4
11161,1993,7,22,15.4,4.1,4.1,6,6.8,0,5.0,12.9,1012.6,15.8,72.0,18.5,12.0,10.4
11162,1993,7,21,13.4,5.0,0.8,6,4.4,0,5.3,12.8,1006.6,14.9,74.0,19.2,12.8,10.8
11163,1993,7,20,12.3,3.2,0.0,0,6.7,0,3.0,13.8,1000.5,17.7,69.0,22.0,14.6,14.1
11164,1993,7,19,15.4,1.6,3.1,6,5.4,0,7.3,15.9,1003.6,19.7,71.0,23.3,15.0,11.5
11165,1993,7,18,9.8,3.4,0.0,6,13.3,0,3.3,14.2,1008.2,19.0,64.0,23.4,15.4,13.4
11166,1993,7,17,12.9,3.4,1.3,6,8.3,0,4.7,18.9,1007.9,19.8,81.0,23.6,16.0,14.8
11167,1993,7,16,6.7,1.5,0.2,6,4.7,0,5.7,15.2,1006.7,17.5,77.0,20.7,14.6,13.8
11168,1993,7,15,6.2,2.4,3.4,6,0.0,0,8.0,15.8,1003.4,15.6,90.0,18.0,13.6,13.2
11169,1993,7,14,7.2,2.1,12.7,6,9.3,0,5.3,11.7,1006.4,16.5,64.0,20.5,8.9,4.5
11170,1993,7,13,14.9,4.8,4.3,6,3.9,0,6.0,12.0,1012.5,12.1,83.0,16.4,11.0,9.9
11171,1993,7,12,11.3,5.2,0.0,6,8.3,0,6.0,11.0,1007.1,14.9,66.0,18.9,10.8,10.3
11172,1993,7,11,11.8,2.9,8.3,6,0.0,0,8.0,12.6,1003.6,12.3,87.0,15.0,11.0,9.5
11173,1993,7,10,14.9,3.5,1.6,6,5.1,0,7.3,15.3,1000.3,16.8,78.0,26.3,14.8,11.1
11174,1993,7,9,11.8,4.5,0.0,0,13.4,0,2.7,11.7,1004.2,21.4,48.0,26.7,12.8,10.4
11175,1993,7,8,12.3,5.0,0.0,0,8.8,0,4.0,11.3,1011.5,16.0,63.0,20.2,10.4,9.2
11176,1993,7,7,21.6,9.0,0.8,6,3.9,0,6.3,10.7,1008.9,13.6,68.0,16.9,11.9,10.2
11177,1993,7,6,14.4,6.5,0.9,6,3.9,0,7.3,11.5,1013.4,13.8,74.0,16.8,11.1,10.2
11178,1993,7,5,9.3,2.6,5.8,6,3.1,0,7.0,16.2,1011.3,17.7,75.0,24.4,14.2,11.7
11179,1993,7,4,11.3,5.1,0.0,0,4.7,0,4.7,16.4,1015.1,21.2,65.0,24.8,18.1,17.5
11180,1993,7,3,11.8,4.1,0.0,0,10.1,0,6.3,14.6,1011.1,21.8,57.0,24.8,15.2,9.6
11181,1993,7,2,5.7,0.8,0.0,0,15.7,0,1.3,12.0,1010.0,22.2,45.0,26.8,11.9,6.7
11182,1993,7,1,6.2,1.8,0.0,0,15.7,0,1.3,11.9,1013.1,17.8,60.0,21.4,9.3,4.8
11183,1993,6,30,11.8,3.8,0.0,0,14.6,0,1.3,11.2,1010.0,16.7,55.0,22.7,12.0,7.2
11184,1993,6,29,7.2,1.6,0.0,0,11.7,0,3.3,12.5,1011.9,18.0,60.0,22.4,9.9,4.7
11185,1993,6,28,9.3,3.9,0.1,6,5.8,0,4.7,11.6,1010.3,14.6,71.0,18.3,10.0,9.4
11186,1993,6,27,14.9,4.2,3.6,6,1.9,0,7.0,11.7,1006.1,13.9,74.0,18.4,11.3,10.0
11187,1993,6,26,11.3,5.4,0.0,6,0.9,0,7.3,10.2,1011.6,12.7,71.0,15.4,8.3,7.0
11188,1993,6,25,17.0,6.8,0.9,6,7.7,0,5.7,9.6,1013.0,12.1,67.0,15.0,9.3,8.1
11189,1993,6,24,22.6,6.8,3.1,8,8.1,0,4.7,10.6,1009.9,12.2,73.0,15.9,10.2,9.1
11190,1993,6,23,6.7,1.8,0.5,6,1.3,0,6.7,12.6,1004.3,16.0,70.0,18.3,12.9,12.4
11191,1993,6,22,6.2,1.9,0.0,0,4.0,0,7.0,11.8,1009.1,15.7,66.0,19.3,11.6,8.3
11192,1993,6,21,7.7,2.9,0.0,0,12.9,0,4.3,11.1,1010.9,16.2,61.0,19.7,9.6,8.1
11193,1993,6,20,13.4,4.3,5.6,6,6.7,0,4.0,12.7,1009.2,15.2,74.0,19.1,12.6,13.4
11194,1993,6,19,7.2,2.3,3.2,6,0.1,0,5.7,17.3,1008.2,16.9,90.0,18.7,14.4,13.8
11195,1993,6,18,12.9,3.7,3.6,6,2.9,0,7.3,13.4,1010.4,16.9,71.0,19.3,11.1,9.7
11196,1993,6,17,15.4,6.0,1.1,6,5.1,0,4.7,12.4,1007.3,14.7,75.0,18.6,12.4,11.6
11197,1993,6,16,11.8,3.6,3.0,6,1.7,0,7.3,12.0,1010.9,14.1,74.0,17.8,8.3,4.4
11198,1993,6,15,12.3,5.3,0.0,0,5.6,0,3.3,9.3,1011.6,13.0,61.0,16.4,11.5,11.1
11199,1993,6,14,9.3,4.8,0.0,6,2.2,0,7.3,10.8,1007.6,14.4,66.0,17.4,11.8,10.5
11200,1993,6,13,14.9,6.5,16.6,6,0.0,0,6.3,13.7,1001.4,12.7,94.0,14.1,11.8,11.4
11201,1993,6,12,12.3,5.3,36.2,6,0.0,0,8.0,14.5,1000.5,13.2,94.0,22.1,12.3,13.8
11202,1993,6,11,11.3,3.0,4.7,6,1.3,0,7.0,20.2,1001.1,21.7,79.0,25.6,18.5,17.4
11203,1993,6,10,11.3,3.2,0.0,6,13.6,0,2.3,13.5,1004.6,25.2,43.0,30.0,15.9,12.9
11204,1993,6,9,8.2,3.3,0.0,0,14.6,0,2.0,10.0,1011.5,21.5,39.0,26.3,13.7,10.9
11205,1993,6,8,7.2,2.1,0.0,0,6.7,0,3.7,12.3,1011.7,18.9,56.0,23.4,14.6,10.2
11206,1993,6,7,13.4,4.1,0.0,0,13.7,0,2.3,11.5,1010.0,17.8,55.0,21.6,15.4,12.0
11207,1993,6,6,6.7,1.6,0.0,0,7.6,0,6.0,14.1,1011.9,21.3,55.0,25.5,13.6,8.7
11208,1993,6,5,6.2,1.6,0.0,0,15.5,0,3.3,9.2,1015.3,19.2,42.0,25.1,9.9,3.9
11209,1993,6,4,8.2,3.7,0.0,0,14.9,0,1.3,8.7,1014.2,17.2,46.0,22.1,10.9,9.8
11210,1993,6,3,9.8,3.3,3.6,6,1.2,0,7.3,12.9,1007.5,14.7,74.0,20.2,13.0,14.6
11211,1993,6,2,7.2,1.7,0.0,0,9.1,0,5.0,13.4,1005.8,19.4,60.0,24.0,11.0,7.0
11212,1993,6,1,10.8,3.9,0.0,0,9.4,0,4.7,11.2,1009.5,16.9,59.0,20.5,10.4,8.9
11213,1993,5,31,16.5,4.4,4.6,6,9.2,0,5.3,12.8,1007.3,15.0,73.0,20.2,12.6,12.4
11214,1993,5,30,14.4,2.2,10.9,6,9.0,0,6.7,13.5,1004.1,17.5,69.0,23.6,9.4,5.6
11215,1993,5,29,12.9,3.9,1.2,6,3.5,0,4.7,11.7,1007.4,12.7,79.0,16.6,9.5,8.1
11216,1993,5,28,13.4,3.3,2.7,6,2.4,0,6.3,13.9,1000.1,16.0,75.0,20.3,9.8,7.6
11217,1993,5,27,7.7,2.1,2.8,6,0.3,0,5.7,13.8,998.1,12.9,94.0,14.8,10.3,10.1
11218,1993,5,26,7.2,2.9,12.0,6,0.6,0,7.3,12.3,1006.3,14.5,75.0,17.1,11.5,7.9
11219,1993,5,25,9.8,2.5,0.0,0,13.2,0,1.7,12.8,1007.6,19.1,56.0,24.1,12.6,8.0
11220,1993,5,24,5.7,1.1,0.0,0,7.7,0,3.3,13.9,1013.2,17.8,71.0,22.1,13.0,10.9
11221,1993,5,23,6.7,2.6,0.3,6,1.1,0,6.0,15.4,1013.3,15.1,90.0,17.7,11.9,11.9
11222,1993,5,22,12.9,5.1,7.7,6,0.0,0,8.0,13.4,1008.9,12.0,95.0,16.8,11.2,11.5
11223,1993,5,21,9.3,2.9,14.0,6,6.2,0,5.3,15.7,1006.2,19.8,66.0,27.6,16.6,14.2
11224,1993,5,20,9.8,3.0,0.0,0,12.4,0,1.3,11.7,1007.9,24.1,41.0,30.2,16.3,11.7
11225,1993,5,19,10.3,3.6,0.0,0,12.6,0,2.3,11.2,1008.1,22.6,42.0,29.1,14.5,9.9
11226,1993,5,18,12.3,4.0,0.0,0,15.0,0,0.3,8.4,1009.1,19.6,37.0,25.3,10.7,7.4
11227,1993,5,17,10.8,2.9,0.0,0,14.9,0,0.0,8.3,1014.4,17.3,43.0,22.2,7.5,1.0
11228,1993,5,16,10.8,3.5,0.0,0,9.7,0,2.7,8.6,1014.2,13.9,54.0,18.0,9.6,8.2
11229,1993,5,15,10.8,3.0,2.0,6,9.4,0,6.3,12.3,1001.4,17.7,62.0,21.6,12.6,11.8
11230,1993,5,14,9.8,2.8,1.6,6,13.3,0,4.3,12.9,993.8,20.1,55.0,25.6,15.3,11.9
11231,1993,5,13,11.3,3.1,0.2,6,11.4,0,4.0,9.6,992.0,21.4,38.0,27.6,14.7,11.1
11232,1993,5,12,11.8,3.1,0.0,0,13.0,0,1.7,9.2,1001.8,21.0,38.0,26.7,13.9,11.0
11233,1993,5,11,10.8,3.8,0.0,0,9.6,0,6.0,9.6,1011.8,20.2,41.0,25.8,15.0,12.3
11234,1993,5,10,10.3,3.7,0.0,0,11.4,0,5.7,9.7,1014.6,19.8,43.0,25.0,13.3,10.1
11235,1993,5,9,11.3,3.9,2.6,6,8.9,0,3.0,12.1,1014.4,19.5,54.0,24.8,12.2,8.3
11236,1993,5,8,12.3,3.1,5.8,6,8.3,0,4.3,11.3,1015.5,17.4,57.0,25.2,12.0,6.4
11237,1993,5,7,11.8,2.8,0.4,6,9.7,0,2.7,11.3,1016.3,16.7,62.0,24.7,8.8,8.4
11238,1993,5,6,7.2,3.3,0.1,6,0.0,0,8.0,10.3,1019.0,10.0,85.0,11.7,7.0,6.3
11239,1993,5,5,9.3,3.2,0.0,6,7.0,0,6.0,6.5,1021.5,10.8,50.0,14.5,6.2,4.0
11240,1993,5,4,8.7,3.5,0.0,0,12.8,0,1.3,6.2,1023.7,10.0,52.0,14.7,4.6,3.2
11241,1993,5,3,10.3,4.3,0.0,6,0.0,0,6.3,11.3,1014.2,10.8,84.0,17.2,9.0,11.7
11242,1993,5,2,11.3,2.3,0.0,6,7.5,0,4.7,10.8,1002.6,18.2,52.0,24.7,12.4,6.6
11243,1993,5,1,10.3,2.7,0.0,0,12.7,0,1.0,9.4,1004.6,18.6,44.0,25.5,12.6,6.1
11244,1993,4,30,10.3,3.9,0.0,0,12.6,0,0.7,9.9,1009.4,20.1,43.0,26.2,13.4,10.3
11245,1993,4,29,11.8,4.1,0.0,0,12.6,0,0.3,10.3,1011.1,20.7,43.0,26.5,14.5,11.6
